----------------------------------------
804361,Stanežiče,805023,Medvode
804351,Dvor,835021,Komandata Staneta
804341,Oval,835011,Verje
804051,Vižmarje,815041,Zg. Pirniče Mihovec
804082,Kosmačeva,815031,Zg. Pirniče
804092,Na klancu,815021,Sp. Pirniče
804104,Tabor,815101,Gostilna Kovač
804322,V Dovjež,815011,Vi krče
804312,Kurirska,815111,Kajakaška
804122,Brod,804141,Tacenski most
804144,Tacenski most,804121,Brod
815112,Kajakaška,804311,Kurirska
815012,Vi krče,804321,V Dovjež
815102,Gostilna Kovač,804101,Tabor
815022,Sp. Pirniče,804091,Na klancu
815032,Zg. Pirniče,804081,Kosmačeva
815041,Zg. Pirniče Mihovec,804342,Oval
835012,Verje,804352,Dvor
835022,Komandata Staneta,804361,Stanežiče
805023,Medvode,,
----------------------------------------
18,Kino Šiška - Tovarna Lek,18,Tovarna Lek - Kino Šiška
802022,Kino Šiška,103051,Tovarna Lek
803012,Slovenija avto,103011,Toplarna
803052,Litostrojska,102061,Mostovna
802062,Tiki,802061,Tiki
102062,Mostovna,802051,Drenikova
103012,Toplarna,802022,Kino Šiška
103051,Tovarna Lek,,
----------------------------------------
19B,Tomačevo - Jezero,19B,Jezero - Tomačevo
203081,Tomačevo,745061,Jezero
203071,Nove Žale,745101,OŠ Jezero
203231,Na Žale,745051,Podpeč
203031,Tomačevska,614091,Snoj
203211,Kranjčeva,614081,Kozler
202031,Savske stolpnice,614071,Lipe
102021,Topniška,614061,Rutar
101051,Astra,614051,Zidarjevec
100021,Razstavišče,614041,Capuder
600012,Bavarski dvor (Kozolec),614031,Dornig
600022,Ajdovščina,614021,Brglezov štradon
601012,Konzorcij,614011,Plečnikova cerkev
602022,Drama,604023,Barje
602072,Mirje,604011,Iški most
602092,Ziherlova,603111,Lahova pot
603064,Murgle,603101,Ilovica
603132,Hladnikova,603091,Livada
603092,Livada,603131,Hladnikova
603102,Ilovica,603061,Murgle
603112,Lahova pot,602093,Ziherlova
604012,Iški most,602071,Mirje
604022,Barje,602021,Drama
614012,Plečnikova cerkev,601011,Pošta
614022,Brglezov štradon,600011,Bavarski dvor (Korabar)
614032,Dornig,100022,Razstavišče
614042,Capuder,101052,Astra
614052,Zidarjevec,102022,Topniška
614062,Rutar,202032,Savske stolpnice
614072,Lipe,203032,Tomačevska
614082,Kozler,203232,Na Žale
614092,Snoj,203072,Nove Žale
745052,Podpeč,203081,Tomačevo
745061,Jezero,,
----------------------------------------
19I,Tomačevo - Iška vas,19I,Iška vas - Tomačevo
203081,Tomačevo,626011,Iška vas obračališče
203071,Nove Žale,625051,Iška vas
203231,Na Žale,625061,Iška vas šola
203031,Tomačevska,625041,Kot
203211,Kranjčeva,625031,Staje
202031,Savske stolpnice,625021,Ig
102021,Topniška,605011,Ig AP
101051,Astra,605081,Ig Petrol
100021,Razstavišče,604041,Havptmance
600012,Bavarski dvor (Kozolec),604061,Ižica
600022,Ajdovščina,604051,Pri Maranzu
601012,Konzorcij,604023,Barje
602022,Drama,604011,Iški most
602072,Mirje,603111,Lahova pot
602092,Ziherlova,603101,Ilovica
603064,Murgle,603091,Livada
603132,Hladnikova,603131,Hladnikova
603092,Livada,603061,Murgle
603102,Ilovica,602093,Ziherlova
603112,Lahova pot,602071,Mirje
604012,Iški most,602021,Drama
604022,Barje,601011,Pošta
604052,Pri Maranzu,600011,Bavarski dvor (Korabar)
604062,Ižica,100022,Razstavišče
604042,Havptmance,101052,Astra
605082,Ig Petrol,102022,Topniška
605012,Ig AP,202032,Savske stolpnice
625022,Ig,203032,Tomačevska
625032,Staje,203232,Na Žale
625042,Kot,203072,Nove Žale
625062,Iška vas šola,203081,Tomačevo
625052,Iška vas,,
626011,Iška vas obračališče,,
----------------------------------------
20,Fužine - Nove Stožice,20,Nove Stožice - Fužine
304051,Fužine,103081,Nove Stožice
304031,Rusjanov trg,103162,Maroltova
304011,Preglov trg,103041,Puhova
303071,Brodarjev trg,102091,Kardeljeva ploščad
303051,Pot na Fužine,102031,Gasilska brigada
303021,Zaloška,101031,Bežigrad
303011,Tržnica Moste,100021,Razstavišče
402041,Bolnica,600012,Bavarski dvor (Kozolec)
402031,Klinični center,600022,Ajdovščina
502013,Ambrožev trg,601012,Konzorcij
502011,Poljanska,602022,Drama
501032,Krekov trg,602062,Križanke
602101,Gornji trg,602102,Gornji trg
602061,Križanke,501031,Krekov trg
602021,Drama,502012,Poljanska
601011,Pošta,502014,Ambrožev trg
600011,Bavarski dvor (Korabar),502024,Roška
100022,Razstavišče,402032,Klinični center
101032,Bežigrad,402042,Bolnica
101034,Kržičeva,303012,Tržnica Moste
102032,Gasilska brigada,303024,Zaloška
102092,Kardeljeva ploščad,303072,Brodarjev trg
103042,Puhova,304012,Preglov trg
103161,Maroltova,304032,Rusjanov trg
103081,Nove Stožice,304051,Fužine
----------------------------------------
20Z,Zalog - Nove Stožice,20Z,Nove Stožice - Zalog
204211,Zalog,103081,Nove Stožice
204201,Saturnus,103162,Maroltova
204191,Zeleni gaj,103041,Puhova
204181,Zadružni dom,102091,Kardeljeva ploščad
304131,Silos,102031,Gasilska brigada
304111,Petrol,101031,Bežigrad
304091,Cesta na Vevče,100021,Razstavišče
304071,Polje,600012,Bavarski dvor (Kozolec)
304061,Studenec,600022,Ajdovščina
304051,Fužine,601012,Konzorcij
304031,Rusjanov trg,602022,Drama
304011,Preglov trg,602062,Križanke
303071,Brodarjev trg,602102,Gornji trg
303051,Pot na Fužine,501031,Krekov trg
303021,Zaloška,502012,Poljanska
303011,Tržnica Moste,502014,Ambrožev trg
402041,Bolnica,502024,Roška
402031,Klinični center,402032,Klinični center
502013,Ambrožev trg,402042,Bolnica
502011,Poljanska,303012,Tržnica Moste
501032,Krekov trg,303024,Zaloška
602101,Gornji trg,303072,Brodarjev trg
602061,Križanke,304012,Preglov trg
602021,Drama,304032,Rusjanov trg
601011,Pošta,304051,Fužine
600011,Bavarski dvor (Korabar),304042,Chengdujska
100022,Razstavišče,304062,Studenec
101032,Bežigrad,304072,Polje
101034,Kržičeva,304092,Cesta na Vevče
102032,Gasilska brigada,304112,Petrol
102092,Kardeljeva ploščad,304132,Silos
103042,Puhova,204182,Zadružni dom
103161,Maroltova,204192,Zeleni gaj
103081,Nove Stožice,204211,Zalog
----------------------------------------
21,Beričevo - Ježica,21,Ježica - Beričevo
204171,Beričevo,104033,Ježica
204161,Reaktor,104052,Sava
204151,Šentjakob,104102,Kolodvor Črnuče
204141,Belinka,104113,Primožičeva
204131,Nadgorica,104122,Polanškova
104181,Ježa,104132,Pot v Smrečje
104171,Zasavska,104142,Pot v Hrastovec
104151,OŠ Maksa Pečarja,104152,OŠ Maksa Pečarja
104141,Pot v Hrastovec,104172,Zasavska
104131,Pot v Smrečje,104182,Ježa
104121,Polanškova,204132,Nadgorica
104111,Rogovile,204142,Belinka
104101,Kolodvor Črnuče,204152,Šentjakob
104051,Sava,204162,Reaktor
104033,Ježica,204171,Beričevo
----------------------------------------
22,Fužine - Kamna Gorica,22,Kamna Gorica - Fužine
304051,Fužine,803181,Kamna Gorica
304031,Rusjanov trg,803171,Spar
304011,Preglov trg,803161,Bratov Babnik
303071,Brodarjev trg,803141,Koseze
303051,Pot na Fužine,803131,Bratov Učakar
303022,Kajuhova,803081,Kneza Koclja
203061,Tovorni kolodvor,803011,Slovenija avto
203041,Šola Jarše,802021,Kino Šiška
203011,Pokopališka,802052,Drenikova
202061,Žale,102012,Samova
202031,Savske stolpnice,101051,Astra
202021,Prekmurska,101032,Bežigrad
101031,Bežigrad,202022,Prekmurska
101052,Astra,202032,Savske stolpnice
102011,Samova,202062,Žale
802051,Drenikova,203012,Pokopališka
802022,Kino Šiška,203044,Šola Jarše
803016,Šišenska,203062,Tovorni kolodvor
803082,Kneza Koclja,303024,Zaloška
803132,Bratov Učakar,303072,Brodarjev trg
803142,Koseze,304012,Preglov trg
803162,Bratov Babnik,304032,Rusjanov trg
803172,Spar,304051,Fužine
803181,Kamna Gorica,,
----------------------------------------
23,Kolodvor - ZOO,23,ZOO- Kolodvor
300011,Kolodvor,703131,Živalski vrt
600012,Bavarski dvor (Kozolec),703121,Živalski vrt
600022,Ajdovščina,602011,Cankarjev dom
601012,Konzorcij,601011,Pošta
602012,Cankarjev dom,600011,Bavarski dvor (Korabar)
703122,Živalski vrt,300012,Kolodvor
703131,Živalski vrt,300011,Kolodvor
----------------------------------------
24,Kodeljevo - Bizovik,24,Bizovik - Kodeljevo
403025,Kodeljevo - obračališče,404123,Bizovik
403022,Kodeljevo,404111,Hruševska
403042,Štepanja vas,404101,Krožna pot
403072,Bilečanska,403071,Bilečanska
404102,Krožna pot,403043,Štepanja vas
404112,Hruševska,403023,Kodeljevo
404121,Bizovik,403025,Kodeljevo - obračališče
404123,Bizovik,,
----------------------------------------
25,Medvode - Zadobrova,25,Zadobrova - Medvode
805041,Medvode naselje,204081,Zadobrova
805031,Novo naselje,204101,Novo Polje
805021,Medvode,304081,Polje-kolodvor
805011,Medvoška a.p.,304071,Polje
804071,Medno,304061,Studenec
804061,Stanežiče,304031,Rusjanov trg
804041,Šentvid,304011,Preglov trg
804031,Podgora,303071,Brodarjev trg
804021,Prušnikova,303051,Pot na Fužine
804011,Trata,303021,Zaloška
803041,Dravlje,303011,Tržnica Moste
803031,Kompas,402041,Bolnica
803021,Avtomontaža,402031,Klinični center
803011,Slovenija avto,402021,Poliklinika
802021,Kino Šiška,301011,Friškovec
802011,Stara cerkev,300011,Kolodvor
801011,Tivoli,600012,Bavarski dvor (Kozolec)
700011,Kolizej,700012,Hotel Lev
600011,Bavarski dvor (Korabar),801012,Tivoli
300012,Kolodvor,802012,Stara cerkev
301012,Friškovec,802022,Kino Šiška
402022,Poliklinika,803014,Remiza
402032,Klinični center,803022,Avtomontaža
402042,Bolnica,803032,Kompas
303012,Tržnica Moste,803042,Dravlje
303024,Zaloška,804012,Trata
303072,Brodarjev trg,804022,Prušnikova
304012,Preglov trg,804032,Podgora
304032,Rusjanov trg,804042,Šentvid
304042,Chengdujska,804062,Stanežiče
304062,Studenec,804072,Medno
304074,Polje,805012,Medvoška a.p.
304082,Polje-kolodvor,805022,Medvode
204102,Novo Polje,805032,Novo naselje
204081,Zadobrova,805041,Medvode naselje
----------------------------------------
27,Letališka - BTC - NS Rudnik,27,NS Rudnik - BTC - Letališka
204051,Letališka-obračališče,504061,NS Rudnik
204041,Letališka,504051,NS Rudnik
204031,Rog,504121,Bobrova
204021,GZL,504041,Jurčkova
204011,Leskoškova,503051,Mihov štradon
203191,Yulon,603151,Goluhova
203141,BTC-Emporium,603093,Galjevica
203131,BTC-Kolosej,603121,Ižanska
203121,BTC-tržnica,503011,Strelišče
203111,BTC-uprava,602111,Privoz
203101,Kodrova,602101,Gornji trg
203091,Jarše,602061,Križanke
203041,Šola Jarše,602021,Drama
202043,Središka,601011,Pošta
202011,Viadukt,600011,Bavarski dvor (Korabar)
301011,Friškovec,300012,Kolodvor
300011,Kolodvor,301012,Friškovec
600012,Bavarski dvor (Kozolec),202012,Viadukt
600022,Ajdovščina,202044,Središka
601012,Konzorcij,202082,Flajšmanova
602022,Drama,203042,Šola Jarše
602062,Križanke,203092,Jarše
602102,Gornji trg,203112,BTC-uprava
602112,Privoz,203122,BTC-tržnica
503014,Orlova,203132,BTC-Kolosej
603122,Ižanska,203142,BTC-Emporium
603094,Galjevica,203192,Yulon
603152,Goluhova,204012,Leskoškova
503052,Mihov štradon,204022,GZL
504042,Jurčkova,204032,Rog
504122,Bobrova,204042,Letališka
504052,NS Rudnik,204051,Letal iš ka-obračal išče
504061,NS Rudnik,,
----------------------------------------
27K,Bavarski dvor - Kolosej,27K,Kolosej - Bavarski dvor
701012,Tivolska,203131,BTC-Kolosej
601011,Pošta,203121,BTC-tržnica
600011,Bavarski dvor (Korabar),203111,BTC-uprava
300012,Kolodvor,203101,Kodrova
301012,Friškovec,203091,Jarše
202012,Viadukt,203041,Šola Jarše
202044,Središka,202043,Središka
202082,Flajšmanova,202011,Viadukt
203042,Šola Jarše,301011,Friškovec
203092,Jarše,300011,Kolodvor
203112,BTC-uprava,600012,Bavarski dvor (Kozolec)
203122,BTC-tržnica,701012,Tivolska
203132,BTC-Kolosej,,
203131,BTC-Kolosej,,
----------------------------------------
28,Kodeljevo - Mali Lipoglav,28,Mali Lipoglav - Kodeljevo
403025,Kodeljevo - obračališče,415061,Mali Lipoglav
403022,Kodeljevo,415071,Pri Dogonivar
403042,Štepanja vas,415051,Pance K.
403052,Emona,415081,Primožev ovinek
403062,Rast,415041,Selo pri Pancah K.
404012,Hrušica,415031,Veliki Lipoglav
404022,Cesta v Bizovik,425011,Javor pri Sostrem K.
404121,Bizovik,415091,Pri Dolencu
404132,Ljubljana Dobrunje,415021,Podlipoglav
404142,Dobrunje pod Urhom,415011,Sadinja vas
404152,Ljubljana Zadvor,404093,Sostro
404162,OŠ Sostro,404161,OŠ Sostro
404092,Sostro,404151,Ljubljana Zadvor
415012,Sadinja vas,404141,Dobrunje pod Urhom
415022,Podlipoglav,404131,Ljubljana Dobrunje
415092,Pri Dolencu,404123,Bizovik
425012,Javor pri Sostrem K.,404021,Cesta v Bizovik
415032,Veliki Lipoglav,404011,Hrušica
415042,Selo pri Pancah K.,403061,Rast
415082,Primožev ovinek,403051,Emona
415052,Pance K.,403043,Štepanja vas
415072,Pri Dogonivar,403025,Kodeljevo - obračališče
415061,Mali Lipoglav,,
----------------------------------------
29,Kodeljevo - Tuji Grm,29,Tuji Grm - Kodeljevo
403025,Kodeljevo - obračališče,406081,Tuji Grm
303024,Zaloška,406071,Lanišče
303052,Pot na Fužine,406061,Volavlje
303062,Archinetova,406051,Smrekarjevo
304022,Osenjakova,406041,Prežganje Š.
304042,Chengdujska,406031,Prežganje Š. K.
304062,Studenec,406021,Trebeljevo
304072,Polje,406011,Šemnikar
304092,Cesta na Vevče,405061,Besnica kamnolom
304101,Vevče,405071,Zg. Besnica
304102,Lj. Vevče Papirnica,405051,Besnica ambulanta
404062,Zadvor,405041,Blaževo
404072,Cesta v Zavoglje,405031,Besnica/Lj.Š.
404084,Križišče Sostro,405021,Besnica/Lj.
405012,Javor/K.,405011,Javor/K.
405022,Besnica/Lj.,404083,Križišče Sostro
405032,Besnica/Lj.Š.,404071,Cesta v Zavoglje
405042,Blaževo,404061,Zadvor
405052,Besnica ambulanta,304103,Lj. Vevče Papirnica
405072,Zg. Besnica,304101,Vevče
405062,Besnica kamnolom,304091,Cesta na Vevče
406012,Šemnikar,304071,Polje
406022,Trebeljevo,304061,Studenec
406032,Prežganje Š. K.,304041,Chengdujska
406042,Prežganje Š.,304021,Osenjakova
406052,Smrekarjevo,303061,Archinetova
406062,Volavlje,303051,Pot na Fužine
406072,Lanišče,303032,Ob sotočju
406081,Tuji Grm,403022,Kodeljevo
,,403025,Kodeljevo - obračališče
----------------------------------------
29,Kodeljevo - (OŠ Sostro) - Tuji Grm,29,Tuji Grm - (OŠ Sostro) - Kodeljevo
403025,Kodeljevo - obračališče,406081,Tuji Grm
303024,Zaloška,406071,Lanišče
303052,Pot na Fužine,406061,Volavlje
303062,Archinetova,406051,Smrekarjevo
304022,Osenjakova,406041,Prežganje Š.
304042,Chengdujska,406031,Prežganje Š. K.
304062,Studenec,406021,T rebeljevo
304072,Polje,406011,Šemnikar
304092,Cesta na Vevče,405061,Besnica kamnolom
304101,Vevče,405071,Zg. Besnica
304102,Lj. Vevče Papirnica,405051,Besnica ambulanta
404062,Zadvor,405041,Blaževo
404162,OŠ Sostro,405031,Besnica/Lj.Š.
404084,Križišče Sostro,405021,Besnica/Lj.
405012,Javor/K.,405011,Javor/K.
405022,Besnica/Lj.,404083,Križišče Sostro
405032,Besnica/Lj.Š.,404161,OŠ Sostro
405042,Blaževo,404061,Zadvor
405052,Besnica ambulanta,304103,Lj. Vevče Papirnica
405072,Zg. Besnica,304101,Vevče
405062,Besnica kamnolom,304091,Cesta na Vevče
406012,Šemnikar,304071,Polje
406022,Trebeljevo,304061,Studenec
406032,Prežganje Š. K.,304041,Chengdujska
406042,Prežganje Š.,304021,Osenjakova
406052,Smrekarjevo,303061,Archinetova
406062,Volavlje,303051,Pot na Fužine
406072,Lanišče,303032,Ob sotočju
406081,Tuji Grm,403022,Kodeljevo
,,403025,Kodeljevo - obračališče
----------------------------------------
30,Medvode - Zapoge,30,Zapoge - Medvode
805022,Medvode,826011,Vodice
835022,Komandata Staneta,825111,Zapoge obračališče
805052,Medvode na klancu,825081,Zapoge
805062,Zbiljski Gaj,816021,Hraše vzhod
805072,Zbilje K,816011,Hraše center
805082,Zbilje jezero,815131,Hraše zahod
805092,Zbilje barka,815091,Valburga
815122,Smlednik šola,815121,Smlednik šola
815092,Valburga,805091,Zbilje barka
815132,Hraše zahod,805081,Zbilje jezero
816012,Hraše center,805071,Zbilje K
816022,Hraše vzhod,805061,Zbiljski Gaj
825082,Zapoge,835031,Svetje
825111,Zapoge obračališče,805021,Medvode
826011,Vodice,,
----------------------------------------
60,AP Ljubljana - Vodice,60,Vodice - AP Ljubljana
300013,AP Ljubljana,825031,Polje obračališe
802022,Kino Šiška,826061,Vesca
803014,Remiza,826101,Selo Mali Dunaj
804012,Trata,826051,Selo pri Vodicah
804042,Šentvid,826041,Utik
104191,Šmartno,826031,Bukovica Anzel
104194,Šmartno pod Š.G.,826021,Bukovica Plevevc
825012,Povodje,826091,Vodice OŠ
825022,Skaručna,826011,Vodice
825031,Polje obračal iše,825111,Zapoge obračališče
825042,Repnje Benk,825071,Dobruša lipa
825052,Repnje samostan,825061,Repnje kapelica
825062,Repnje kapelica,825051,Repnje samostan
825072,Dobruša lipa,825041,Repnje Benk
825111,Zapoge obračališče,825031,Polje obračališe
826012,Vodice,825021,Skaručna
826092,Vodice OŠ,825011,Povodje
826022,Bukovica Plevevc,104193,Šmartno pod Š.G.
826032,Bukovica Anzel,104192,Šmartno
826042,Utik,804041,Šentvid
826052,Selo pri Vodicah,804011,Trata
826102,Selo Mali Dunaj,803011,Slovenija avto
826062,Vesca,802021,Kino Šiška
825031,Polje obračališe,300013,AP Ljubljana
----------------------------------------
60,AP Ljubljana - Vodice,60,Vodice - AP Ljubljana
300013,AP Ljubljana,825031,Polje obračališe
802022,Kino Šiška,826061,Vesca
803014,Remiza,826101,Selo Mali Dunaj
804012,Trata,826051,Selo pri Vodicah
804042,Šentvid,826141,Šinkov Turn hrib
104191,Šmartno,826131,Šinkov Turn
104194,Šmartno pod Š.G.,826121,Koseze Stare
825012,Povodje,826111,Koseze
825022,Skaručna,826041,Utik
825031,Polje obračališe,826031,Bukovica Anzel
825042,Repnje Benk,826021,Bukovica Plevevc
825052,Repnje samostan,826091,Vodice OŠ
825062,Repnje kapelica,826011,Vodice
825072,Dobruša lipa,825111,Zapoge obračališče
825111,Zapoge obračališče,825071,Dobruša lipa
826012,Vodice,825061,Repnje kapelica
826092,Vodice OŠ,825051,Repnje samostan
826022,Bukovica Plevevc,825041,Repnje Benk
826032,Bukovica Anzel,825031,Polje obračališe
826042,Utik,825021,Skaručna
826112,Koseze,825011,Povodje
826122,Koseze Stare,104193,Šmartno pod Š.G.
826132,Šinkov Turn,104192,Šmartno
826142,Šinkov Turn hrib,804041,Šentvid
826052,Selo pri Vodicah,804011,Trata
826102,Selo Mali Dunaj,803011,Slovenija avto
826062,Vesca,802021,Kino Šiška
825031,Polje obračališe,300013,AP Ljubljana
----------------------------------------
60,AP Ljubljana - Vodice,60,"Vodice - AP Ljubljana"
300013,AP Ljubljana,826011,Vodice
802022,Kino Šiška,825111,Zapoge obračališče
803014,Remiza,825071,Dobruša lipa
804012,Trata,825061,Repnje kapelica
804042,Šentvid,825051,Repnje samostan
104191,Šmartno,825041,Repnje Benk
104194,Šmartno pod Š.G.,825031,Polje obračališe
825012,Povodje,825021,Skaručna
826081,Vojsko,825011,Povodje
826061,Vesca,104193,Šmartno pod Š.G.
826101,Selo Mali Dunaj,104192,Šmartno
826051,Selo pri Vodicah,804041,Šentvid
826141,Šinkov Turn hrib,804011,Trata
826131,Šinkov T urn,803011,Slovenija avto
826121,Koseze Stare,802021,Kino Šiška
826111,Koseze,300013,AP Ljubljana
826041,Utik,,
826031,Bukovica Anzel,,
826021,Bukovica Plevevc,,
826091,Vodice OŠ,,
826011,Vodice,,
----------------------------------------
60,AP Ljubljana - Vodice,60,Vodice - AP Ljubljana
300013,AP Ljubljana,826011,Vodice
802022,Kino Šiška,825111,Zapoge obračališče
803014,Remiza,825071,Dobruša lipa
804012,Trata,825061,Repnje kapelica
804042,Šentvid,825051,Repnje samostan
104191,Šmartno,825041,Repnje Benk
104194,Šmartno pod Š.G.,825031,Polje obračališe
825012,Povodje,825021,Skaručna
826081,Vojsko,825011,Povodje
826061,Vesca,104193,Šmartno pod Š.G.
826101,Selo Mali Dunaj,104192,Šmartno
826051,Selo pri Vodicah,804041,Šentvid
826041,Utik,804011,Trata
826031,Bukovica Anzel,803011,Slovenija avto
826021,Bukovica Plevevc,802021,Kino Šiška
826091,Vodice OŠ,300013,AP Ljubljana
826011,Vodice,,
----------------------------------------
61,Vodice - Vojsko,61,Vojsko - Vodice
826012,Vodice,826081,Vojsko
826022,Bukovica Plevevc,826061,Vesca
826032,Bukovica Anzel,826101,Selo Mali Dunaj
826042,Utik,826051,Selo pri Vodicah
826112,Koseze,826141,Šinkov Turn hrib
826122,Koseze Stare,826131,Šinkov Turn
826132,Šinkov Turn,826121,Koseze Stare
826142,Šinkov Turn hrib,826111,Koseze
826052,Selo pri Vodicah,826041,Utik
826102,Selo Mali Dunaj,826031,Bukovica Anzel
826062,Vesca,826021,Bukovica Plevevc
826082,Vojsko,826091,Vodice OŠ
,,826011,Vodice
