"Savsko naselje";50;"7F775EB3-C64B-4D26-B6C5-E744683E0E79";"14,5243578154065";"46,0626691785687"
"Savsko naselje";51;"CA659124-E94E-48A3-BEAF-A0140FCD7A10";"14,524853932852";"46,0627649957494"
"Viadukt";52;"0DA340CB-52C1-4605-ABF4-9398953AFF5D";"14,5206843510052";"46,059483398847"
"Viadukt";53;"1516756B-A799-4D55-B5E7-94E47E31063D";"14,5211296660527";"46,059471046818"
"Friškovec";54;"E4CBA40A-063C-4A27-A985-403B798C0965";"14,5183160715773";"46,057442524105"
"Friškovec";55;"CBFCE823-CF8E-4B6F-BCB2-7C85627CC7A4";"14,5167482582541";"46,0574878665168"
"Kolodvor";56;"95E55193-4655-435B-B5A1-E49E09E82646";"14,5094296324936";"46,0577343087827"
"Kolodvor";57;"0CA5732C-EBC0-4204-9A83-6C7FCA416625";"14,5109627482171";"46,0574747093719"
"Bavarski dvor";58;"AD080D78-2957-4D03-8246-FF2C523789AB";"14,5052894175916";"46,0563416912914"
"Bavarski dvor";59;"5C51DBCA-6A43-4DB7-951D-3DA26C5E52C5";"14,5056766609677";"46,0566911888402"
"Kongresni trg";60;"CBFD679D-ECC2-4394-AB1A-2AE91636D8CB";"14,5040372884113";"46,0505101362533"
"Magistrat";61;"9E2C1837-F943-4050-A9AC-850BE2CA6EB7";"14,506805791196";"46,0508137777984"
"Magistrat";62;"E9E625E1-95CB-440A-A691-270B09693825";"14,5067901519979";"46,0503136225693"
"Krekov trg";63;"BE244A3D-5D9A-4C45-BB7B-B7178ECBECD1";"14,5101607512147";"46,0508878079457"
"Krekov trg";64;"2EF4BE4B-D935-4BE8-AF23-2EA298339E4F";"14,5097036697426";"46,0506197063385"
"Poljanska";65;"CD8B1F61-AD28-4F34-91F5-33BB146E8E42";"14,5147725070593";"46,0505552898975"
"Poljanska";66;"B9963A03-8868-48F4-8DD3-37133A66F384";"14,5156647031503";"46,0500317413051"
"Klinični center";67;"EE592441-4173-41B8-973F-F856BE570E20";"14,5205554330943";"46,0524267760194"
"Klinični center";68;"789862A2-DB1C-4AD7-8D74-49C7E0FCAE6C";"14,5209650400139";"46,0523047836622"
"Bolnica";69;"F8B7A588-608E-4EC5-8897-F7F20DC8AFF7";"14,5282085175713";"46,0543085654282"
"Bolnica";70;"BE0A4D0C-CEA0-46A0-B6B0-2FA6DCDEE1AA";"14,5289485995372";"46,0542549933401"
"Tržnica Moste";71;"E412516B-8777-42D5-8E4F-FDC6799ED7F6";"14,5344568660752";"46,0558777600207"
"Tržnica Moste";72;"771D39A2-760F-448F-9142-9417936C9D64";"14,5339650999744";"46,0554975381072"
"Zaloška";73;"9A70F9E3-DC68-4089-865D-22D8668DB5BE";"14,5395127552736";"46,0561411194173"
"Kajuhova";74;"BC4C2F76-64C8-404E-9CE1-8CEF53A0D53F";"14,5407996229684";"46,0565607337641"
"Tovorni kolodvor";75;"E6A48FCF-6B45-450A-9350-7F1BF50DD48F";"14,5394172706079";"46,060729764712"
"Tovorni kolodvor";76;"513B6993-F269-4A10-AC4B-FDD27CDBAE88";"14,5391211009896";"46,0614408098368"
"Kavčičeva";77;"035641C4-47BF-4218-8330-D99760F09135";"14,5364808386361";"46,0639666638168"
"Kavčičeva";78;"8E16C351-F931-4B89-AA7F-4DC7A59421DB";"14,535905113622";"46,0640695390938"
"Rožičeva";79;"56FE1C68-AFE0-4C51-B411-6D312F2923F2";"14,5320453199363";"46,0633347305643"
"Rožičeva";80;"0428175C-9C12-427A-A048-2379BF059593";"14,5317005640753";"46,0633447391051"
"Šola Jarše";81;"BC0ADDC4-99C3-4F83-A9FD-EA317F14C197";"14,533173796629";"46,0667535149744"
"Šola Jarše";82;"CA63463B-A4EA-4776-8041-7EDF9DBF768A";"14,5345499734436";"46,0671498839754"
"Jarše";83;"98ED54E9-5A81-4483-8C43-0F2D4BB09C57";"14,5366875508196";"46,0684510441875"
"Jarše";84;"D0F6E925-4051-4958-BC19-3E63674A8CAC";"14,5387445215647";"46,0687318055859"
"Kodrova";85;"C3787D93-77D3-492A-85D3-8CBC28588E83";"14,5399354977784";"46,0692253015597"
